,Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros
2312347,17/9/2021,Sep-21,3403434,5340672-72,21003919,1,9240111-11,3456,1710.72
2312348,17/9/2021,Sep-21,3403434,5340672-72,21003919,2,937555-55,8960,5644.8
2325101,20/9/2021,Sep-21,3403434,5003476-76,21053218,1,807973-73,200,214.72
2325102,20/9/2021,Sep-21,3403434,5003476-76,21053218,2,866370-70,200,239.66
2325103,20/9/2021,Sep-21,3403434,5003476-76,21053218,4,952530-30,200,335.08
2325104,20/9/2021,Sep-21,3403434,5003476-76,21053218,5,950359-59,210,302.88
2336103,21/9/2021,Sep-21,3403434,5029913-13,21082898,1,952530-30,2400,4403.52
2336104,21/9/2021,Sep-21,3403434,5029913-13,21082898,2,830622-22,900,1368.09
2336152,21/9/2021,Sep-21,3403434,5494889-89,21083303,1,872721-21,200,165.68
2336153,21/9/2021,Sep-21,3403434,5494889-89,21083303,2,872726-26,220,182.25
2336154,21/9/2021,Sep-21,3403434,5494889-89,21083303,3,872725-25,200,165.68
2336155,21/9/2021,Sep-21,3403434,5494889-89,21083303,4,861133-33,150,105.29
2336156,21/9/2021,Sep-21,3403434,5494889-89,21083303,5,8902764-64,10000,4110
2336157,21/9/2021,Sep-21,3403434,5494889-89,21083303,6,802052-52,170,175.22
2336158,21/9/2021,Sep-21,3403434,5494889-89,21083303,7,802054-54,140,144.3
2336159,21/9/2021,Sep-21,3403434,5494889-89,21083303,8,802051-51,400,412.28
2336160,21/9/2021,Sep-21,3403434,5494889-89,21083303,9,8308611-11,40,33.14
2336161,21/9/2021,Sep-21,3403434,5494889-89,21083303,10,802064-64,440,356.14
2336162,21/9/2021,Sep-21,3403434,5494889-89,21083303,11,937513-13,240,596.42
2336163,21/9/2021,Sep-21,3403434,5494889-89,21083303,12,943452-52,20,31.87
2336164,21/9/2021,Sep-21,3403434,5494889-89,21083303,13,943457-57,60,268.62
2336165,21/9/2021,Sep-21,3403434,5494889-89,21083303,14,902126-26,580,975.56
2336166,21/9/2021,Sep-21,3403434,5494889-89,21083303,15,9649051-51,160,270.14
2336167,21/9/2021,Sep-21,3403434,5494889-89,21083303,16,896049-49,20,76.13
2336168,21/9/2021,Sep-21,3403434,5494889-89,21083303,17,8755831-31,125,437.89
2336169,21/9/2021,Sep-21,3403434,5494889-89,21083303,18,802078-78,580,733.53
2336170,21/9/2021,Sep-21,3403434,5494889-89,21083303,19,82902912-12,120,198.8
2336171,21/9/2021,Sep-21,3403434,5494889-89,21083303,20,802077-77,1300,1644.11
2336172,21/9/2021,Sep-21,3403434,5494889-89,21083303,21,830863-63,90,170.16
2336173,21/9/2021,Sep-21,3403434,5494889-89,21083303,22,830865-65,390,737.37
2336174,21/9/2021,Sep-21,3403434,5494889-89,21083303,23,920293-93,350,725.94
2336175,21/9/2021,Sep-21,3403434,5494889-89,21083303,24,8289662-62,12,43.63
2336176,21/9/2021,Sep-21,3403434,5494889-89,21083303,26,861130-30,275,193.02
2336177,21/9/2021,Sep-21,3403434,5494889-89,21083303,27,875582-82,100,98.02
2336178,21/9/2021,Sep-21,3403434,5494889-89,21083303,28,8757151-51,150,460.02
2336179,21/9/2021,Sep-21,3403434,5494889-89,21083303,29,968508-08,240,889.32
2336180,21/9/2021,Sep-21,3403434,5494889-89,21083303,30,992668-68,200,422.4
2336181,21/9/2021,Sep-21,3403434,5494889-89,21083303,31,992712-12,40,75.37
2336182,21/9/2021,Sep-21,3403434,5494889-89,21083303,32,905470-70,100,145.43
2336183,21/9/2021,Sep-21,3403434,5494889-89,21083303,34,935588-88,180,530.41
2336184,21/9/2021,Sep-21,3403434,5494889-89,21083303,35,8297711-11,36,65.11
2336185,21/9/2021,Sep-21,3403434,5494889-89,21083303,36,875710-10,625,517.75
2336186,21/9/2021,Sep-21,3403434,5494889-89,21083303,37,875579-79,225,139.43
2336187,21/9/2021,Sep-21,3403434,5494889-89,21083303,38,875577-77,125,77.46
2336188,21/9/2021,Sep-21,3403434,5494889-89,21083303,39,875593-93,425,972.83
2336189,21/9/2021,Sep-21,3403434,5494889-89,21083303,41,841360-60,192,280.45
2336190,21/9/2021,Sep-21,3403434,5494889-89,21083303,42,8803271-71,775,509.64
2336191,21/9/2021,Sep-21,3403434,5494889-89,21083303,43,8755761-61,275,180.84
2336192,21/9/2021,Sep-21,3403434,5494889-89,21083303,44,8902742-42,350,316.51
2336193,21/9/2021,Sep-21,3403434,5494889-89,21083303,45,83256610-10,36,33.92
2336194,21/9/2021,Sep-21,3403434,5494889-89,21083303,46,830864-64,100,189.07
2336195,21/9/2021,Sep-21,3403434,5494889-89,21083303,47,8755921-21,800,424.96
2336196,21/9/2021,Sep-21,3403434,5494889-89,21083303,48,8128741-41,870,2101.49
2336197,21/9/2021,Sep-21,3403434,5494889-89,21083303,49,9581661-61,66,187.8
2336198,21/9/2021,Sep-21,3403434,5494889-89,21083303,50,872723-23,50,94.54
2336199,21/9/2021,Sep-21,3403434,5494889-89,21083303,51,8871292-92,560,941.92
2336200,21/9/2021,Sep-21,3403434,5494889-89,21083303,52,887776-76,180,227.65
2336201,21/9/2021,Sep-21,3403434,5494889-89,21083303,53,888681-81,168,406.88
2336202,21/9/2021,Sep-21,3403434,5494889-89,21083303,55,8128704-04,660,838.86
2336203,21/9/2021,Sep-21,3403434,5494889-89,21083303,56,8902772-72,250,300.35
2336204,21/9/2021,Sep-21,3403434,5494889-89,21083303,57,9375182-82,240,459.84
2336205,21/9/2021,Sep-21,3403434,5494889-89,21083303,58,802063-63,720,582.77
2336206,21/9/2021,Sep-21,3403434,5494889-89,21083303,59,875586-86,275,386.05
2336207,21/9/2021,Sep-21,3403434,5494889-89,21083303,60,937508-08,312,950.94
2336208,21/9/2021,Sep-21,3403434,5494889-89,21083303,62,8022933-33,220,557.85
2336209,21/9/2021,Sep-21,3403434,5494889-89,21083303,64,8755911-11,225,446.74
2336210,21/9/2021,Sep-21,3403434,5494889-89,21083303,65,8803251-51,50,118.57
2336211,21/9/2021,Sep-21,3403434,5494889-89,21083303,66,841800-00,175,711.55
2336212,21/9/2021,Sep-21,3403434,5494889-89,21083303,67,8022922-22,710,915.9
2336213,21/9/2021,Sep-21,3403434,5494889-89,21083303,68,921216-16,225,468.95
2336214,21/9/2021,Sep-21,3403434,5494889-89,21083303,69,895956-56,220,297.7
2336215,21/9/2021,Sep-21,3403434,5494889-89,21083303,70,942103-03,100,217.53
2336216,21/9/2021,Sep-21,3403434,5494889-89,21083303,71,8794311-11,160,446.18
2336217,21/9/2021,Sep-21,3403434,5494889-89,21083303,72,1199005728-28,60,129.38
2359974,23/9/2021,Sep-21,3403434,5029913-13,21083282,1,8128741-41,560,1352.68
2359975,23/9/2021,Sep-21,3403434,5029913-13,21083282,2,875593-93,475,1087.28
2359976,23/9/2021,Sep-21,3403434,5029913-13,21083282,3,802077-77,640,809.41
2359977,23/9/2021,Sep-21,3403434,5029913-13,21083282,4,892273-73,700,982.66
2359978,23/9/2021,Sep-21,3403434,5029913-13,21083282,5,893133-33,380,579.08
2359979,23/9/2021,Sep-21,3403434,5029913-13,21083282,6,905470-70,500,727.15
2359980,23/9/2021,Sep-21,3403434,5029913-13,21083282,7,9078342-42,240,505.37
2359981,23/9/2021,Sep-21,3403434,5029913-13,21083282,8,942103-03,560,1218.17
2359982,23/9/2021,Sep-21,3403434,5029913-13,21083282,9,964765-65,560,697.59
2359983,23/9/2021,Sep-21,3403434,5029913-13,21083282,10,999916-16,280,470.96
2359984,23/9/2021,Sep-21,3403434,5029913-13,21083282,11,982898-98,3360,11898.1
2359985,23/9/2021,Sep-21,3403434,5029913-13,21083282,12,896049-49,150,571.01
2359986,23/9/2021,Sep-21,3403434,5029913-13,21083282,13,8289641-41,384,1466.65
2375134,24/9/2021,Sep-21,3403434,5397843-43,21083761,1,8032232-32,200,285
2375135,24/9/2021,Sep-21,3403434,5397843-43,21083761,2,888695-95,300,547.2
2375136,24/9/2021,Sep-21,3403434,5397843-43,21083761,3,8308601-01,500,466.7
2375137,24/9/2021,Sep-21,3403434,5397843-43,21083761,4,8022988-88,200,290.7
2375138,24/9/2021,Sep-21,3403434,5397843-43,21083761,5,8902753-53,200,153.9
2375139,24/9/2021,Sep-21,3403434,5397843-43,21083761,6,887776-76,60,85.5
2375140,24/9/2021,Sep-21,3403434,5397843-43,21083761,7,861126-26,100,79.09
2375141,24/9/2021,Sep-21,3403434,5397843-43,21083761,8,875708-08,100,150.34
2375142,24/9/2021,Sep-21,3403434,5397843-43,21083761,10,8571482-82,60,172.71
2375143,24/9/2021,Sep-21,3403434,5397843-43,21083761,11,919289-89,60,99.18
2375144,24/9/2021,Sep-21,3403434,5397843-43,21083761,12,8308591-91,200,186.68
2375145,24/9/2021,Sep-21,3403434,5397843-43,21083761,13,893133-33,80,137.37
2375146,24/9/2021,Sep-21,3403434,5397843-43,21083761,14,8803271-71,150,111.15
2375147,24/9/2021,Sep-21,3403434,5397843-43,21083761,18,8871562-62,200,262.2
2376069,24/9/2021,Sep-21,3403434,5262267-67,21000320,2,872730-30,100,488.57
2376070,24/9/2021,Sep-21,3403434,5262267-67,21000320,4,893626-26,48,428.45
2376071,24/9/2021,Sep-21,3403434,5262267-67,21000320,8,8922231-31,144,313.55
2376072,24/9/2021,Sep-21,3403434,5262267-67,21000320,16,950525-25,200,261
2376073,24/9/2021,Sep-21,3403434,5262267-67,21000320,20,9581701-01,160,531.89
2376074,24/9/2021,Sep-21,3403434,5262267-67,21000320,22,996725-25,100,426.99
2381776,24/9/2021,Sep-21,3402002,5486697-97,21000095,1,995097-97,10000,3819.595921
2381777,24/9/2021,Sep-21,3402002,5486697-97,21000095,2,995097-97,10000,3819.595921
2381778,24/9/2021,Sep-21,3402002,5486697-97,21000095,3,995097-97,10000,3819.595921
2381779,24/9/2021,Sep-21,3402002,5486697-97,21000095,4,995097-97,10000,3819.595921
2381780,24/9/2021,Sep-21,3402002,5486697-97,21000095,5,995096-96,10000,2989.69694
2381781,24/9/2021,Sep-21,3402002,5486697-97,21000095,6,995096-96,10000,2989.69694
2381782,24/9/2021,Sep-21,3402002,5486697-97,21000095,7,995096-96,10000,2989.69694
2386872,27/9/2021,Sep-21,3403434,5003451-51,21083706,1,802052-52,20,15.87
2386873,27/9/2021,Sep-21,3403434,5003451-51,21083706,2,830864-64,30,43.66
2386874,27/9/2021,Sep-21,3403434,5003451-51,21083706,3,830863-63,30,43.66
2386875,27/9/2021,Sep-21,3403434,5003451-51,21083706,4,830865-65,20,29.11
2386876,27/9/2021,Sep-21,3403434,5003451-51,21083706,5,937556-56,20,15.87
2386877,27/9/2021,Sep-21,3403434,5003451-51,21083706,6,937555-55,20,15.87
2386878,27/9/2021,Sep-21,3403434,5003451-51,21083706,8,872726-26,30,19.13
2386879,27/9/2021,Sep-21,3403434,5003451-51,21083706,9,872725-25,30,19.13
2386880,27/9/2021,Sep-21,3403434,5003451-51,21083706,10,872723-23,20,29.11
2386881,27/9/2021,Sep-21,3403434,5003451-51,21083706,11,802077-77,60,55.49
2386882,27/9/2021,Sep-21,3403434,5003451-51,21083706,12,802078-78,40,36.99
2386883,27/9/2021,Sep-21,3403434,5003451-51,21083706,14,902126-26,20,25.9
2386884,27/9/2021,Sep-21,3403434,5003451-51,21083706,15,999916-16,20,25.9
2386885,27/9/2021,Sep-21,3403434,5003451-51,21083706,16,918511-11,20,20.83
2386886,27/9/2021,Sep-21,3403434,5003451-51,21083706,17,992668-68,25,40.64
2386887,27/9/2021,Sep-21,3403434,5003451-51,21083706,18,9672961-61,20,31.15
2386888,27/9/2021,Sep-21,3403434,5003451-51,21083706,19,9245611-11,20,21.03
2386889,27/9/2021,Sep-21,3403434,5003451-51,21083706,20,950640-40,20,31.54
2386890,27/9/2021,Sep-21,3403434,5003451-51,21083706,21,9078342-42,20,32.42
2386891,27/9/2021,Sep-21,3403434,5003451-51,21083706,23,824755-55,20,14.12
2386892,27/9/2021,Sep-21,3403434,5003451-51,21083706,26,8128704-04,30,29.35
2386893,27/9/2021,Sep-21,3403434,5003451-51,21083706,27,8128741-41,30,55.78
2386894,27/9/2021,Sep-21,3403434,5003451-51,21083706,28,8129221-21,30,81.77
2386895,27/9/2021,Sep-21,3403434,5003451-51,21083706,29,982898-98,30,81.77
2386896,27/9/2021,Sep-21,3403434,5003451-51,21083706,30,8705001-01,20,22.59
2386897,27/9/2021,Sep-21,3403434,5003451-51,21083706,32,920293-93,25,39.91
2386898,27/9/2021,Sep-21,3403434,5003451-51,21083706,33,937508-08,26,61
2386899,27/9/2021,Sep-21,3403434,5003451-51,21083706,34,841800-00,25,78.25
2386900,27/9/2021,Sep-21,3403434,5003451-51,21083706,35,8289662-62,12,33.59
2386901,27/9/2021,Sep-21,3403434,5003451-51,21083706,36,82902912-12,12,15.3
2386902,27/9/2021,Sep-21,3403434,5003451-51,21083706,37,937513-13,24,45.91
2386903,27/9/2021,Sep-21,3403434,5003451-51,21083706,38,937515-15,20,50.43
2386904,27/9/2021,Sep-21,3403434,5003451-51,21083706,39,9375172-72,24,26.99
2386905,27/9/2021,Sep-21,3403434,5003451-51,21083706,40,9375182-82,20,29.5
2386906,27/9/2021,Sep-21,3403434,5003451-51,21083706,41,8957894-94,12,16.35
2386907,27/9/2021,Sep-21,3403434,5003451-51,21083706,42,945764-64,26,24.55
2388683,27/9/2021,Sep-21,3403434,5335348-48,21006978,1,503087-87,339,7156.666595
2398377,28/9/2021,Sep-21,3403434,5029913-13,21083888,1,918777-77,960,1561.92
2398378,28/9/2021,Sep-21,3403434,5029913-13,21083888,2,830622-22,900,1368.09
2398390,28/9/2021,Sep-21,3403434,5494889-89,21084026,1,872721-21,190,157.4
2398391,28/9/2021,Sep-21,3403434,5494889-89,21084026,2,872726-26,220,182.25
2398392,28/9/2021,Sep-21,3403434,5494889-89,21084026,3,872725-25,170,140.83
2398393,28/9/2021,Sep-21,3403434,5494889-89,21084026,4,861133-33,200,140.38
2398394,28/9/2021,Sep-21,3403434,5494889-89,21084026,5,8902764-64,325,133.58
2398395,28/9/2021,Sep-21,3403434,5494889-89,21084026,6,802052-52,80,82.46
2398396,28/9/2021,Sep-21,3403434,5494889-89,21084026,7,802054-54,80,82.46
2398397,28/9/2021,Sep-21,3403434,5494889-89,21084026,8,802051-51,310,319.52
2398398,28/9/2021,Sep-21,3403434,5494889-89,21084026,9,8308611-11,30,24.85
2398399,28/9/2021,Sep-21,3403434,5494889-89,21084026,10,802064-64,360,291.38
2398400,28/9/2021,Sep-21,3403434,5494889-89,21084026,11,937513-13,216,536.78
2398401,28/9/2021,Sep-21,3403434,5494889-89,21084026,12,943452-52,80,127.48
2398402,28/9/2021,Sep-21,3403434,5494889-89,21084026,13,943457-57,120,537.24
2398403,28/9/2021,Sep-21,3403434,5494889-89,21084026,15,902126-26,360,605.52
2398404,28/9/2021,Sep-21,3403434,5494889-89,21084026,16,9649051-51,140,236.38
2398405,28/9/2021,Sep-21,3403434,5494889-89,21084026,17,8308601-01,20,16.57
2398406,28/9/2021,Sep-21,3403434,5494889-89,21084026,18,896049-49,10,38.07
2398407,28/9/2021,Sep-21,3403434,5494889-89,21084026,19,8755831-31,125,437.89
2398408,28/9/2021,Sep-21,3403434,5494889-89,21084026,20,802078-78,300,379.41
2398409,28/9/2021,Sep-21,3403434,5494889-89,21084026,21,802077-77,800,1011.76
2398410,28/9/2021,Sep-21,3403434,5494889-89,21084026,22,830863-63,160,302.51
2398411,28/9/2021,Sep-21,3403434,5494889-89,21084026,23,830865-65,270,510.49
2398412,28/9/2021,Sep-21,3403434,5494889-89,21084026,24,920293-93,275,570.38
2398413,28/9/2021,Sep-21,3403434,5494889-89,21084026,25,8289662-62,24,87.26
2398414,28/9/2021,Sep-21,3403434,5494889-89,21084026,27,861130-30,75,52.64
2398415,28/9/2021,Sep-21,3403434,5494889-89,21084026,28,875582-82,75,73.52
2398416,28/9/2021,Sep-21,3403434,5494889-89,21084026,29,8757151-51,225,690.03
2398417,28/9/2021,Sep-21,3403434,5494889-89,21084026,30,968508-08,60,222.33
2398418,28/9/2021,Sep-21,3403434,5494889-89,21084026,31,992668-68,225,475.2
2398419,28/9/2021,Sep-21,3403434,5494889-89,21084026,32,992712-12,40,75.37
2398420,28/9/2021,Sep-21,3403434,5494889-89,21084026,33,905470-70,50,72.72
2398421,28/9/2021,Sep-21,3403434,5494889-89,21084026,35,935588-88,100,294.67
2398422,28/9/2021,Sep-21,3403434,5494889-89,21084026,36,8297711-11,36,65.11
2398423,28/9/2021,Sep-21,3403434,5494889-89,21084026,37,875710-10,275,227.81
2398424,28/9/2021,Sep-21,3403434,5494889-89,21084026,38,875579-79,300,185.91
2398425,28/9/2021,Sep-21,3403434,5494889-89,21084026,39,875577-77,125,77.46
2398426,28/9/2021,Sep-21,3403434,5494889-89,21084026,40,875593-93,275,629.48
2398427,28/9/2021,Sep-21,3403434,5494889-89,21084026,42,841360-60,192,280.45
2398428,28/9/2021,Sep-21,3403434,5494889-89,21084026,43,8803271-71,325,213.72
2398429,28/9/2021,Sep-21,3403434,5494889-89,21084026,44,8755761-61,275,180.84
2398430,28/9/2021,Sep-21,3403434,5494889-89,21084026,45,8902742-42,125,113.04
2398431,28/9/2021,Sep-21,3403434,5494889-89,21084026,46,83256610-10,96,90.45
2398432,28/9/2021,Sep-21,3403434,5494889-89,21084026,47,830864-64,140,264.7
2398433,28/9/2021,Sep-21,3403434,5494889-89,21084026,48,8755921-21,575,305.44
2398434,28/9/2021,Sep-21,3403434,5494889-89,21084026,49,8128741-41,950,2294.73
2398435,28/9/2021,Sep-21,3403434,5494889-89,21084026,50,9581661-61,42,119.51
2398436,28/9/2021,Sep-21,3403434,5494889-89,21084026,51,872723-23,60,113.44
2398437,28/9/2021,Sep-21,3403434,5494889-89,21084026,52,8871292-92,480,807.36
2398438,28/9/2021,Sep-21,3403434,5494889-89,21084026,53,887776-76,220,278.23
2398439,28/9/2021,Sep-21,3403434,5494889-89,21084026,54,888681-81,192,465
2398440,28/9/2021,Sep-21,3403434,5494889-89,21084026,56,8128704-04,590,749.89
2398441,28/9/2021,Sep-21,3403434,5494889-89,21084026,57,8902772-72,125,150.18
2398442,28/9/2021,Sep-21,3403434,5494889-89,21084026,58,9375182-82,160,306.56
2398443,28/9/2021,Sep-21,3403434,5494889-89,21084026,59,802063-63,460,372.32
2398444,28/9/2021,Sep-21,3403434,5494889-89,21084026,60,875586-86,125,175.48
2398445,28/9/2021,Sep-21,3403434,5494889-89,21084026,61,937508-08,260,792.45
2398446,28/9/2021,Sep-21,3403434,5494889-89,21084026,63,8022933-33,200,507.14
2398447,28/9/2021,Sep-21,3403434,5494889-89,21084026,65,8755911-11,100,198.55
2398448,28/9/2021,Sep-21,3403434,5494889-89,21084026,66,8803251-51,100,237.13
2398449,28/9/2021,Sep-21,3403434,5494889-89,21084026,67,841800-00,275,1118.15
2398450,28/9/2021,Sep-21,3403434,5494889-89,21084026,68,8022922-22,460,593.4
2398451,28/9/2021,Sep-21,3403434,5494889-89,21084026,69,921216-16,125,260.53
2398452,28/9/2021,Sep-21,3403434,5494889-89,21084026,70,895956-56,60,81.19
2398453,28/9/2021,Sep-21,3403434,5494889-89,21084026,71,942103-03,120,261.04
2398580,28/9/2021,Sep-21,3403434,5006517-17,21084109,2,950359-59,120,185.92
2398581,28/9/2021,Sep-21,3403434,5006517-17,21084109,3,807973-73,140,161.46
2398582,28/9/2021,Sep-21,3403434,5006517-17,21084109,4,866370-70,140,180.21
2409241,29/9/2021,Sep-21,3403434,5029913-13,21084150,1,802054-54,1200,1236.84
2409242,29/9/2021,Sep-21,3403434,5029913-13,21084150,2,8128741-41,560,1352.68
2409243,29/9/2021,Sep-21,3403434,5029913-13,21084150,3,802077-77,320,404.7
2409244,29/9/2021,Sep-21,3403434,5029913-13,21084150,4,8871292-92,560,941.92
2409245,29/9/2021,Sep-21,3403434,5029913-13,21084150,5,897785-85,560,708.23
2409246,29/9/2021,Sep-21,3403434,5029913-13,21084150,6,992668-68,700,1478.4
2409247,29/9/2021,Sep-21,3403434,5029913-13,21084150,7,999916-16,280,470.96
2409248,29/9/2021,Sep-21,3403434,5029913-13,21084150,8,841360-60,216,315.51
2421979,30/9/2021,Sep-21,3403434,5003474-74,21083937,1,8308591-91,30,19.13
2421980,30/9/2021,Sep-21,3403434,5003474-74,21083937,2,8308601-01,30,19.13
2421981,30/9/2021,Sep-21,3403434,5003474-74,21083937,3,8308611-11,20,12.75
2421982,30/9/2021,Sep-21,3403434,5003474-74,21083937,4,8308581-81,20,12.75
2421983,30/9/2021,Sep-21,3403434,5003474-74,21083937,5,8308621-21,40,25.5
2421984,30/9/2021,Sep-21,3403434,5003474-74,21083937,6,830864-64,20,29.11
2421985,30/9/2021,Sep-21,3403434,5003474-74,21083937,7,830863-63,20,29.11
2421986,30/9/2021,Sep-21,3403434,5003474-74,21083937,8,830865-65,30,43.66
2421987,30/9/2021,Sep-21,3403434,5003474-74,21083937,9,872726-26,20,12.75
2421988,30/9/2021,Sep-21,3403434,5003474-74,21083937,10,872721-21,20,12.75
2421989,30/9/2021,Sep-21,3403434,5003474-74,21083937,11,802063-63,20,12.46
2421990,30/9/2021,Sep-21,3403434,5003474-74,21083937,12,802064-64,20,12.46
2421991,30/9/2021,Sep-21,3403434,5003474-74,21083937,13,802065-65,20,12.46
2421992,30/9/2021,Sep-21,3403434,5003474-74,21083937,14,802070-70,20,24.73
2421993,30/9/2021,Sep-21,3403434,5003474-74,21083937,15,802077-77,40,36.99
2421994,30/9/2021,Sep-21,3403434,5003474-74,21083937,16,802078-78,40,36.99
2421995,30/9/2021,Sep-21,3403434,5003474-74,21083937,17,897785-85,20,19.47
2421996,30/9/2021,Sep-21,3403434,5003474-74,21083937,18,902126-26,40,51.79
2421997,30/9/2021,Sep-21,3403434,5003474-74,21083937,19,999916-16,20,25.9
2421998,30/9/2021,Sep-21,3403434,5003474-74,21083937,20,949898-98,20,19.47
2421999,30/9/2021,Sep-21,3403434,5003474-74,21083937,21,895956-56,20,20.83
2422000,30/9/2021,Sep-21,3403434,5003474-74,21083937,22,8871292-92,20,25.9
2422001,30/9/2021,Sep-21,3403434,5003474-74,21083937,23,992668-68,25,40.64
2422002,30/9/2021,Sep-21,3403434,5003474-74,21083937,24,9672961-61,40,62.3
2422003,30/9/2021,Sep-21,3403434,5003474-74,21083937,25,8031256-56,20,13.63
2422004,30/9/2021,Sep-21,3403434,5003474-74,21083937,26,880336-36,25,18.86
2422005,30/9/2021,Sep-21,3403434,5003474-74,21083937,27,8902764-64,50,15.82
2422006,30/9/2021,Sep-21,3403434,5003474-74,21083937,28,8902753-53,50,26.29
2422007,30/9/2021,Sep-21,3403434,5003474-74,21083937,29,8902772-72,50,46.24
2422008,30/9/2021,Sep-21,3403434,5003474-74,21083937,30,861130-30,25,13.51
2422009,30/9/2021,Sep-21,3403434,5003474-74,21083937,31,861128-28,25,13.51
2422010,30/9/2021,Sep-21,3403434,5003474-74,21083937,32,861126-26,25,13.51
2422011,30/9/2021,Sep-21,3403434,5003474-74,21083937,33,861133-33,50,27.02
2422012,30/9/2021,Sep-21,3403434,5003474-74,21083937,34,861129-29,25,13.51
2422013,30/9/2021,Sep-21,3403434,5003474-74,21083937,35,968531-31,24,32.83
2422014,30/9/2021,Sep-21,3403434,5003474-74,21083937,36,927868-68,25,9.49
2422015,30/9/2021,Sep-21,3403434,5003474-74,21083937,37,927871-71,25,8.88
2422016,30/9/2021,Sep-21,3403434,5003474-74,21083937,38,992711-11,20,11.39
2422017,30/9/2021,Sep-21,3403434,5003474-74,21083937,39,9373901-01,20,10.22
2422018,30/9/2021,Sep-21,3403434,5003474-74,21083937,40,9262741-41,20,8.57
2422019,30/9/2021,Sep-21,3403434,5003474-74,21083937,41,9357091-91,20,30.08
2422020,30/9/2021,Sep-21,3403434,5003474-74,21083937,42,9357111-11,20,46.34
2422021,30/9/2021,Sep-21,3403434,5003474-74,21083937,43,8755921-21,25,10.22
2422022,30/9/2021,Sep-21,3403434,5003474-74,21083937,44,8803232-32,25,19.71
2422023,30/9/2021,Sep-21,3403434,5003474-74,21083937,45,8755761-61,25,12.66
2422024,30/9/2021,Sep-21,3403434,5003474-74,21083937,46,8803271-71,25,12.66
2422025,30/9/2021,Sep-21,3403434,5003474-74,21083937,48,875709-09,50,31.88
2422026,30/9/2021,Sep-21,3403434,5003474-74,21083937,49,875708-08,25,25.68
2422027,30/9/2021,Sep-21,3403434,5003474-74,21083937,50,875579-79,25,11.93
2422028,30/9/2021,Sep-21,3403434,5003474-74,21083937,51,875593-93,25,41.85
2422029,30/9/2021,Sep-21,3403434,5003474-74,21083937,52,8757121-21,25,17.52
2422030,30/9/2021,Sep-21,3403434,5003474-74,21083937,53,841360-60,72,80.96
2422031,30/9/2021,Sep-21,3403434,5003474-74,21083937,54,8128704-04,30,29.35
